,series_id,date_index,actuals
5471,N1831,01/01/1987,3780
5472,N1832,01/01/1987,2340
5473,N1833,01/01/1987,700
5474,N1834,01/01/1987,490
5475,N1835,01/01/1987,3435
5476,N1836,01/01/1987,1252
5477,N1837,01/01/1987,562
5478,N1838,01/01/1987,2720
5479,N1839,01/01/1987,605
5480,N1840,01/01/1987,1100
5481,N1841,01/01/1987,1140
5482,N1842,01/01/1987,6300
5483,N1843,01/01/1987,2780
5484,N1844,01/01/1987,5900
5485,N1845,01/01/1987,6180
5486,N1846,01/01/1987,3535
5487,N1847,01/01/1987,4660
5488,N1848,01/01/1987,3410
5489,N1849,01/01/1987,7740
5490,N1850,01/01/1987,4560
5491,N1851,01/01/1987,5360
5492,N1852,01/01/1987,5960
5493,N1853,01/01/1987,4970
5494,N1854,01/01/1987,5240
5495,N1855,01/01/1987,6440
5496,N1856,01/01/1987,3480
5497,N1857,01/01/1987,2440
5498,N1858,01/01/1987,5740
5499,N1859,01/01/1987,6080
5500,N1860,01/01/1987,2600
5501,N1861,01/01/1987,4420
5502,N1862,01/01/1987,3650
5503,N1863,01/01/1987,4120
5504,N1864,01/01/1987,6900
5505,N1865,01/01/1987,5230
5506,N1866,01/01/1987,2340
5507,N1867,01/01/1987,2640
5508,N1868,01/01/1987,5100
5509,N1869,01/01/1987,6680
5510,N1870,01/01/1987,4980
5511,N1871,01/01/1987,6600
5512,N1872,01/01/1987,5150
5513,N1873,01/01/1987,4560
5514,N1874,01/01/1987,8200
5515,N1875,01/01/1987,3205
5516,N1679,01/02/1987,3800
5517,N1680,01/02/1987,2090
5518,N1681,01/02/1987,7720
5519,N1682,01/02/1987,5880
5520,N1683,01/02/1987,3310
5521,N1684,01/02/1987,4400
5522,N1685,01/02/1987,1890
5523,N1686,01/02/1987,3520
5524,N1687,01/02/1987,3860
5525,N1688,01/02/1987,5600
5526,N1689,01/02/1987,2920
5527,N1690,01/02/1987,1600
5528,N1691,01/02/1987,2620
5529,N1692,01/02/1987,1560
5530,N1693,01/02/1987,1900
5531,N1694,01/02/1987,1850
5532,N1695,01/02/1987,2200
5533,N1696,01/02/1987,1950
5534,N1697,01/02/1987,1580
5535,N1698,01/02/1987,1320
5536,N1699,01/02/1987,1860
5537,N1700,01/02/1987,2750
5538,N1701,01/02/1987,4434
5539,N1702,01/02/1987,2565
5540,N1703,01/02/1987,2920
5541,N1704,01/02/1987,2720
5542,N1705,01/02/1987,10032
5543,N1706,01/02/1987,1780
5544,N1707,01/02/1987,3450
5545,N1708,01/02/1987,1580
5546,N1709,01/02/1987,1710
5547,N1710,01/02/1987,1580
5548,N1711,01/02/1987,2820
5549,N1712,01/02/1987,3620
5550,N1713,01/02/1987,4100
5551,N1714,01/02/1987,1700
5552,N1715,01/02/1987,1340
5553,N1716,01/02/1987,4060
5554,N1717,01/02/1987,2680
5555,N1718,01/02/1987,1560
5556,N1719,01/02/1987,3180
5557,N1720,01/02/1987,4020
5558,N1721,01/02/1987,4560
5559,N1722,01/02/1987,5150
5560,N1723,01/02/1987,3160
5561,N1724,01/02/1987,2860
5562,N1725,01/02/1987,2620
5563,N1726,01/02/1987,1920
5564,N1727,01/02/1987,1560
5565,N1728,01/02/1987,3600
5566,N1729,01/02/1987,2395
5567,N1730,01/02/1987,2180
5568,N1731,01/02/1987,1540
5569,N1732,01/02/1987,2690
5570,N1733,01/02/1987,1940
5571,N1734,01/02/1987,1970
5572,N1735,01/02/1987,2265
5573,N1736,01/02/1987,1890
5574,N1737,01/02/1987,3975
5575,N1738,01/02/1987,4700
5576,N1739,01/02/1987,1935
5577,N1740,01/02/1987,1874
5578,N1741,01/02/1987,4990
5579,N1742,01/02/1987,3540
5580,N1743,01/02/1987,2080
5581,N1744,01/02/1987,2990
5582,N1745,01/02/1987,2580
5583,N1746,01/02/1987,4500
5584,N1747,01/02/1987,2740
5585,N1748,01/02/1987,2630
5586,N1749,01/02/1987,1435
5587,N1750,01/02/1987,1420
5588,N1751,01/02/1987,1840
5589,N1752,01/02/1987,2040
5590,N1753,01/02/1987,3040
5591,N1754,01/02/1987,3460
5592,N1755,01/02/1987,2560
5593,N1756,01/02/1987,2640
5594,N1757,01/02/1987,3360
5595,N1758,01/02/1987,4020
5596,N1759,01/02/1987,4960
5597,N1760,01/02/1987,4840
5598,N1761,01/02/1987,2780
5599,N1762,01/02/1987,2520
5600,N1763,01/02/1987,2970
5601,N1764,01/02/1987,2320
5602,N1765,01/02/1987,4080
5603,N1766,01/02/1987,2800
5604,N1767,01/02/1987,1605
5605,N1768,01/02/1987,3770
5606,N1769,01/02/1987,4760
5607,N1770,01/02/1987,2500
5608,N1771,01/02/1987,5640
5609,N1772,01/02/1987,6800
5610,N1773,01/02/1987,4660
5611,N1774,01/02/1987,3840
5612,N1775,01/02/1987,3710
5613,N1776,01/02/1987,4270
5614,N1777,01/02/1987,4820
5615,N1778,01/02/1987,3520
5616,N1779,01/02/1987,1790
5617,N1780,01/02/1987,1345
5618,N1781,01/02/1987,1040
5619,N1782,01/02/1987,860
5620,N1783,01/02/1987,4360
5621,N1784,01/02/1987,2565
5622,N1785,01/02/1987,1838
5623,N1786,01/02/1987,2028
5624,N1787,01/02/1987,2620
5625,N1788,01/02/1987,1980
5626,N1789,01/02/1987,1520
5627,N1790,01/02/1987,1385
5628,N1791,01/02/1987,1446
5629,N1792,01/02/1987,1790
5630,N1793,01/02/1987,4180
5631,N1794,01/02/1987,1280
5632,N1795,01/02/1987,1060
5633,N1796,01/02/1987,1152
5634,N1797,01/02/1987,1082
5635,N1798,01/02/1987,5680
5636,N1799,01/02/1987,792
5637,N1800,01/02/1987,1408
5638,N1801,01/02/1987,1630
5639,N1802,01/02/1987,900
5640,N1803,01/02/1987,2960
5641,N1804,01/02/1987,1870
5642,N1805,01/02/1987,2320
5643,N1806,01/02/1987,3975
5644,N1807,01/02/1987,1900
5645,N1808,01/02/1987,2440
5646,N1809,01/02/1987,3040
5647,N1810,01/02/1987,3300
5648,N1811,01/02/1987,3320
5649,N1812,01/02/1987,2450
5650,N1813,01/02/1987,4460
5651,N1814,01/02/1987,2440
5652,N1815,01/02/1987,4520
5653,N1816,01/02/1987,2710
5654,N1817,01/02/1987,5080
5655,N1818,01/02/1987,3800
5656,N1819,01/02/1987,7280
5657,N1820,01/02/1987,2880
5658,N1821,01/02/1987,5620
5659,N1822,01/02/1987,2830
5660,N1823,01/02/1987,3080
5661,N1824,01/02/1987,8440
5662,N1825,01/02/1987,4600
5663,N1826,01/02/1987,5730
5664,N1827,01/02/1987,4150
5665,N1828,01/02/1987,6840
5666,N1829,01/02/1987,1190
5667,N1830,01/02/1987,4160
5668,N1831,01/02/1987,2710
5669,N1832,01/02/1987,2840
5670,N1833,01/02/1987,670
5671,N1834,01/02/1987,525
5672,N1835,01/02/1987,3445
5673,N1836,01/02/1987,1266
5674,N1837,01/02/1987,590
5675,N1838,01/02/1987,3860
5676,N1839,01/02/1987,585
5677,N1840,01/02/1987,1130
5678,N1841,01/02/1987,1200
5679,N1842,01/02/1987,6300
5680,N1843,01/02/1987,3080
5681,N1844,01/02/1987,7340
5682,N1845,01/02/1987,6160
5683,N1846,01/02/1987,3905
5684,N1847,01/02/1987,4700
5685,N1848,01/02/1987,3350
5686,N1849,01/02/1987,7160
5687,N1850,01/02/1987,5140
5688,N1851,01/02/1987,4860
5689,N1852,01/02/1987,5560
5690,N1853,01/02/1987,5060
5691,N1854,01/02/1987,5360
5692,N1855,01/02/1987,6520
5693,N1856,01/02/1987,3120
5694,N1857,01/02/1987,2380
5695,N1858,01/02/1987,5600
5696,N1859,01/02/1987,5900
5697,N1860,01/02/1987,2400
5698,N1861,01/02/1987,4500
5699,N1862,01/02/1987,3800
5700,N1863,01/02/1987,4130
5701,N1864,01/02/1987,6720
5702,N1865,01/02/1987,5080
5703,N1866,01/02/1987,2230
5704,N1867,01/02/1987,2740
5705,N1868,01/02/1987,5560
5706,N1869,01/02/1987,6400
5707,N1870,01/02/1987,4480
5708,N1871,01/02/1987,6640
5709,N1872,01/02/1987,5130
5710,N1873,01/02/1987,4540
5711,N1874,01/02/1987,8100
5712,N1875,01/02/1987,3455
5713,N1679,01/03/1987,6040
5714,N1680,01/03/1987,4890
5715,N1681,01/03/1987,7840
5716,N1682,01/03/1987,7980
5717,N1683,01/03/1987,4600
5718,N1684,01/03/1987,5140
5719,N1685,01/03/1987,3690
5720,N1686,01/03/1987,4400
5721,N1687,01/03/1987,4420
5722,N1688,01/03/1987,5820
5723,N1689,01/03/1987,5560
5724,N1690,01/03/1987,2240
5725,N1691,01/03/1987,3640
5726,N1692,01/03/1987,3800
5727,N1693,01/03/1987,3520
5728,N1694,01/03/1987,5650
5729,N1695,01/03/1987,6500
5730,N1696,01/03/1987,2850
5731,N1697,01/03/1987,4380
5732,N1698,01/03/1987,2750
5733,N1699,01/03/1987,3660
5734,N1700,01/03/1987,6355
5735,N1701,01/03/1987,10038
5736,N1702,01/03/1987,6319
5737,N1703,01/03/1987,6840
5738,N1704,01/03/1987,3340
5739,N1705,01/03/1987,12638
5740,N1706,01/03/1987,3060
5741,N1707,01/03/1987,8150
5742,N1708,01/03/1987,2660
5743,N1709,01/03/1987,2660
5744,N1710,01/03/1987,1980
5745,N1711,01/03/1987,6130
5746,N1712,01/03/1987,7220
5747,N1713,01/03/1987,4540
5748,N1714,01/03/1987,5600
5749,N1715,01/03/1987,5140
5750,N1716,01/03/1987,5140
5751,N1717,01/03/1987,6420
5752,N1718,01/03/1987,5930
5753,N1719,01/03/1987,5000
5754,N1720,01/03/1987,4840
5755,N1721,01/03/1987,5080
5756,N1722,01/03/1987,7950
5757,N1723,01/03/1987,3320
5758,N1724,01/03/1987,3540
5759,N1725,01/03/1987,2580
5760,N1726,01/03/1987,2540
5761,N1727,01/03/1987,2940
5762,N1728,01/03/1987,3940
5763,N1729,01/03/1987,4430
5764,N1730,01/03/1987,6250
5765,N1731,01/03/1987,2210
5766,N1732,01/03/1987,5620
5767,N1733,01/03/1987,3650
5768,N1734,01/03/1987,3600
5769,N1735,01/03/1987,3525
5770,N1736,01/03/1987,5350
5771,N1737,01/03/1987,9680
5772,N1738,01/03/1987,7260
5773,N1739,01/03/1987,3245
5774,N1740,01/03/1987,5476
5775,N1741,01/03/1987,10610
5776,N1742,01/03/1987,5470
5777,N1743,01/03/1987,2830
5778,N1744,01/03/1987,4430
5779,N1745,01/03/1987,3840
5780,N1746,01/03/1987,5080
5781,N1747,01/03/1987,5640
5782,N1748,01/03/1987,3210
5783,N1749,01/03/1987,3460
5784,N1750,01/03/1987,2220
5785,N1751,01/03/1987,2760
5786,N1752,01/03/1987,2720
5787,N1753,01/03/1987,4820
5788,N1754,01/03/1987,3940
5789,N1755,01/03/1987,2960
5790,N1756,01/03/1987,2860
5791,N1757,01/03/1987,4720
5792,N1758,01/03/1987,5020
5793,N1759,01/03/1987,6060
5794,N1760,01/03/1987,5040
5795,N1761,01/03/1987,3340
5796,N1762,01/03/1987,2800
5797,N1763,01/03/1987,3770
5798,N1764,01/03/1987,2760
5799,N1765,01/03/1987,9020
5800,N1766,01/03/1987,3560
5801,N1767,01/03/1987,2470
5802,N1768,01/03/1987,5500
5803,N1769,01/03/1987,5240
5804,N1770,01/03/1987,3720
5805,N1771,01/03/1987,6520
5806,N1772,01/03/1987,7580
5807,N1773,01/03/1987,4780
5808,N1774,01/03/1987,4440
5809,N1775,01/03/1987,3840
5810,N1776,01/03/1987,4680
5811,N1777,01/03/1987,7060
5812,N1778,01/03/1987,4140
5813,N1779,01/03/1987,4910
5814,N1780,01/03/1987,2675
5815,N1781,01/03/1987,5200
5816,N1782,01/03/1987,2620
5817,N1783,01/03/1987,12545
5818,N1784,01/03/1987,4015
5819,N1785,01/03/1987,5296
5820,N1786,01/03/1987,6236
5821,N1787,01/03/1987,4240
5822,N1788,01/03/1987,3460
5823,N1789,01/03/1987,3075
5824,N1790,01/03/1987,2555
5825,N1791,01/03/1987,2962
5826,N1792,01/03/1987,2960
5827,N1793,01/03/1987,2580
5828,N1794,01/03/1987,2450
5829,N1795,01/03/1987,2230
5830,N1796,01/03/1987,3588
5831,N1797,01/03/1987,2166
5832,N1798,01/03/1987,8490
5833,N1799,01/03/1987,1138
5834,N1800,01/03/1987,3823
5835,N1801,01/03/1987,2080
5836,N1802,01/03/1987,2105
5837,N1803,01/03/1987,4520
5838,N1804,01/03/1987,2940
5839,N1805,01/03/1987,4400
5840,N1806,01/03/1987,5370
5841,N1807,01/03/1987,2510
5842,N1808,01/03/1987,2580
5843,N1809,01/03/1987,3750
5844,N1810,01/03/1987,4760
5845,N1811,01/03/1987,3820
5846,N1812,01/03/1987,4240
5847,N1813,01/03/1987,6360
5848,N1814,01/03/1987,3280
5849,N1815,01/03/1987,4740
5850,N1816,01/03/1987,3290
5851,N1817,01/03/1987,5440
5852,N1818,01/03/1987,6360
5853,N1819,01/03/1987,7280
5854,N1820,01/03/1987,2930
5855,N1821,01/03/1987,5990
5856,N1822,01/03/1987,3480
5857,N1823,01/03/1987,3960
5858,N1824,01/03/1987,8780
5859,N1825,01/03/1987,6300
5860,N1826,01/03/1987,5410
5861,N1827,01/03/1987,4080
5862,N1828,01/03/1987,4000
5863,N1829,01/03/1987,2310
5864,N1830,01/03/1987,5940
5865,N1831,01/03/1987,3960
5866,N1832,01/03/1987,3300
5867,N1833,01/03/1987,1340
5868,N1834,01/03/1987,745
5869,N1835,01/03/1987,5190
5870,N1836,01/03/1987,5504
5871,N1837,01/03/1987,792
5872,N1838,01/03/1987,4820
5873,N1839,01/03/1987,1180
5874,N1840,01/03/1987,2340
5875,N1841,01/03/1987,1900
5876,N1842,01/03/1987,6540
5877,N1843,01/03/1987,2880
5878,N1844,01/03/1987,6080
5879,N1845,01/03/1987,6640
5880,N1846,01/03/1987,3880
5881,N1847,01/03/1987,5260
5882,N1848,01/03/1987,3960
5883,N1849,01/03/1987,8380
5884,N1850,01/03/1987,4940
5885,N1851,01/03/1987,4840
5886,N1852,01/03/1987,6300
5887,N1853,01/03/1987,4810
5888,N1854,01/03/1987,6620
5889,N1855,01/03/1987,6700
5890,N1856,01/03/1987,3580
5891,N1857,01/03/1987,3170
5892,N1858,01/03/1987,6340
5893,N1859,01/03/1987,6400
5894,N1860,01/03/1987,3120
5895,N1861,01/03/1987,5330
5896,N1862,01/03/1987,4710
5897,N1863,01/03/1987,4660
5898,N1864,01/03/1987,7840
5899,N1865,01/03/1987,5300
5900,N1866,01/03/1987,2910
5901,N1867,01/03/1987,3380
5902,N1868,01/03/1987,6480
5903,N1869,01/03/1987,7680
5904,N1870,01/03/1987,5840
5905,N1871,01/03/1987,7080
5906,N1872,01/03/1987,5360
5907,N1873,01/03/1987,4800
5908,N1874,01/03/1987,8380
5909,N1875,01/03/1987,4005
5910,N1679,01/04/1987,5040
5911,N1680,01/04/1987,4500
5912,N1681,01/04/1987,7420
5913,N1682,01/04/1987,6800
5914,N1683,01/04/1987,3650
5915,N1684,01/04/1987,5020
5916,N1685,01/04/1987,2590
5917,N1686,01/04/1987,4280
5918,N1687,01/04/1987,4040
5919,N1688,01/04/1987,6720
5920,N1689,01/04/1987,3540
5921,N1690,01/04/1987,2000
5922,N1691,01/04/1987,4420
5923,N1692,01/04/1987,2220
5924,N1693,01/04/1987,2240
5925,N1694,01/04/1987,2920
5926,N1695,01/04/1987,3200
5927,N1696,01/04/1987,2950
5928,N1697,01/04/1987,3340
5929,N1698,01/04/1987,1740
5930,N1699,01/04/1987,2380
5931,N1700,01/04/1987,1815
5932,N1701,01/04/1987,2660
5933,N1702,01/04/1987,1926
5934,N1703,01/04/1987,2594
5935,N1704,01/04/1987,3060
5936,N1705,01/04/1987,8204
5937,N1706,01/04/1987,3320
5938,N1707,01/04/1987,4000
5939,N1708,01/04/1987,2180
5940,N1709,01/04/1987,2050
5941,N1710,01/04/1987,1960
5942,N1711,01/04/1987,3460
5943,N1712,01/04/1987,4480
5944,N1713,01/04/1987,4740
5945,N1714,01/04/1987,3840
5946,N1715,01/04/1987,3105
5947,N1716,01/04/1987,5660
5948,N1717,01/04/1987,4180
5949,N1718,01/04/1987,2660
5950,N1719,01/04/1987,3720
5951,N1720,01/04/1987,4220
5952,N1721,01/04/1987,5140
5953,N1722,01/04/1987,5300
5954,N1723,01/04/1987,3220
5955,N1724,01/04/1987,3660
5956,N1725,01/04/1987,2740
5957,N1726,01/04/1987,2180
5958,N1727,01/04/1987,2280
5959,N1728,01/04/1987,4020
5960,N1729,01/04/1987,2595
5961,N1730,01/04/1987,4310
5962,N1731,01/04/1987,2060
5963,N1732,01/04/1987,4010
5964,N1733,01/04/1987,2230
5965,N1734,01/04/1987,2200
5966,N1735,01/04/1987,2670
5967,N1736,01/04/1987,3240
5968,N1737,01/04/1987,2450
5969,N1738,01/04/1987,3740
5970,N1739,01/04/1987,1925
5971,N1740,01/04/1987,3262
5972,N1741,01/04/1987,6000
5973,N1742,01/04/1987,4080
5974,N1743,01/04/1987,5060
5975,N1744,01/04/1987,2520
5976,N1745,01/04/1987,3860
5977,N1746,01/04/1987,3780
5978,N1747,01/04/1987,4360
5979,N1748,01/04/1987,2670
5980,N1749,01/04/1987,2035
5981,N1750,01/04/1987,2100
5982,N1751,01/04/1987,2100
5983,N1752,01/04/1987,2260
5984,N1753,01/04/1987,3100
5985,N1754,01/04/1987,3420
5986,N1755,01/04/1987,2660
5987,N1756,01/04/1987,2720
5988,N1757,01/04/1987,3720
5989,N1758,01/04/1987,5160
5990,N1759,01/04/1987,5180
5991,N1760,01/04/1987,4420
5992,N1761,01/04/1987,3100
5993,N1762,01/04/1987,3100
5994,N1763,01/04/1987,2950
5995,N1764,01/04/1987,2100
5996,N1765,01/04/1987,4900
5997,N1766,01/04/1987,4820
5998,N1767,01/04/1987,5580
5999,N1768,01/04/1987,6580
6000,N1769,01/04/1987,4620
6001,N1770,01/04/1987,2940
6002,N1771,01/04/1987,5740
6003,N1772,01/04/1987,6820
6004,N1773,01/04/1987,5820
6005,N1774,01/04/1987,4380
6006,N1775,01/04/1987,4050
6007,N1776,01/04/1987,4455
6008,N1777,01/04/1987,4500
6009,N1778,01/04/1987,3630
6010,N1779,01/04/1987,3160
6011,N1780,01/04/1987,2565
6012,N1781,01/04/1987,1430
6013,N1782,01/04/1987,1890
6014,N1783,01/04/1987,3330
6015,N1784,01/04/1987,3320
6016,N1785,01/04/1987,856
6017,N1786,01/04/1987,754
6018,N1787,01/04/1987,3920
6019,N1788,01/04/1987,4520
6020,N1789,01/04/1987,1790
6021,N1790,01/04/1987,1910
6022,N1791,01/04/1987,2336
6023,N1792,01/04/1987,2980
6024,N1793,01/04/1987,3520
6025,N1794,01/04/1987,1510
6026,N1795,01/04/1987,1390
6027,N1796,01/04/1987,950
6028,N1797,01/04/1987,1144
6029,N1798,01/04/1987,3340
6030,N1799,01/04/1987,800
6031,N1800,01/04/1987,973
6032,N1801,01/04/1987,1706
6033,N1802,01/04/1987,2105
6034,N1803,01/04/1987,3700
6035,N1804,01/04/1987,2160
6036,N1805,01/04/1987,3800
6037,N1806,01/04/1987,3315
6038,N1807,01/04/1987,2710
6039,N1808,01/04/1987,2520
6040,N1809,01/04/1987,3330
6041,N1810,01/04/1987,3510
6042,N1811,01/04/1987,3790
6043,N1812,01/04/1987,2810
6044,N1813,01/04/1987,3920
6045,N1814,01/04/1987,2740
6046,N1815,01/04/1987,5320
6047,N1816,01/04/1987,2670
6048,N1817,01/04/1987,6100
6049,N1818,01/04/1987,4280
6050,N1819,01/04/1987,6820
6051,N1820,01/04/1987,3070
6052,N1821,01/04/1987,5880
6053,N1822,01/04/1987,2785
6054,N1823,01/04/1987,3140
6055,N1824,01/04/1987,8340
6056,N1825,01/04/1987,4400
6057,N1826,01/04/1987,4860
6058,N1827,01/04/1987,4130
6059,N1828,01/04/1987,3720
6060,N1829,01/04/1987,3160
6061,N1830,01/04/1987,4400
6062,N1831,01/04/1987,2820
6063,N1832,01/04/1987,2880
6064,N1833,01/04/1987,910
6065,N1834,01/04/1987,795
6066,N1835,01/04/1987,3030
6067,N1836,01/04/1987,1464
6068,N1837,01/04/1987,738
6069,N1838,01/04/1987,3700
6070,N1839,01/04/1987,925
6071,N1840,01/04/1987,1300
6072,N1841,01/04/1987,1020
6073,N1842,01/04/1987,6420
6074,N1843,01/04/1987,2510
6075,N1844,01/04/1987,6600
6076,N1845,01/04/1987,6380
6077,N1846,01/04/1987,3295
6078,N1847,01/04/1987,4760
6079,N1848,01/04/1987,3580
6080,N1849,01/04/1987,7400
6081,N1850,01/04/1987,4780
6082,N1851,01/04/1987,4820
6083,N1852,01/04/1987,5880
6084,N1853,01/04/1987,4610
6085,N1854,01/04/1987,5340
6086,N1855,01/04/1987,7020
6087,N1856,01/04/1987,3520
6088,N1857,01/04/1987,2940
6089,N1858,01/04/1987,5860
6090,N1859,01/04/1987,6820
6091,N1860,01/04/1987,2900
6092,N1861,01/04/1987,4680
6093,N1862,01/04/1987,3620
6094,N1863,01/04/1987,4200
6095,N1864,01/04/1987,7520
6096,N1865,01/04/1987,5200
6097,N1866,01/04/1987,2530
6098,N1867,01/04/1987,2600
6099,N1868,01/04/1987,5380
6100,N1869,01/04/1987,7040
6101,N1870,01/04/1987,4560
6102,N1871,01/04/1987,6540
6103,N1872,01/04/1987,5140
6104,N1873,01/04/1987,4500
6105,N1874,01/04/1987,8200
6106,N1875,01/04/1987,5030
6107,N1679,01/05/1987,7100
6108,N1680,01/05/1987,4560
6109,N1681,01/05/1987,8240
6110,N1682,01/05/1987,6240
6111,N1683,01/05/1987,4100
6112,N1684,01/05/1987,4880
6113,N1685,01/05/1987,3560
6114,N1686,01/05/1987,5140
6115,N1687,01/05/1987,4700
6116,N1688,01/05/1987,6940
6117,N1689,01/05/1987,3380
6118,N1690,01/05/1987,2560
6119,N1691,01/05/1987,6020
6120,N1692,01/05/1987,3680
6121,N1693,01/05/1987,3760
6122,N1694,01/05/1987,5020
6123,N1695,01/05/1987,4250
6124,N1696,01/05/1987,4950
6125,N1697,01/05/1987,2320
6126,N1698,01/05/1987,2880
6127,N1699,01/05/1987,2760
6128,N1700,01/05/1987,3225
6129,N1701,01/05/1987,3216
6130,N1702,01/05/1987,2591
6131,N1703,01/05/1987,3096
6132,N1704,01/05/1987,4000
6133,N1705,01/05/1987,3242
6134,N1706,01/05/1987,3720
6135,N1707,01/05/1987,4650
6136,N1708,01/05/1987,1840
6137,N1709,01/05/1987,3280
6138,N1710,01/05/1987,2520
6139,N1711,01/05/1987,4140
6140,N1712,01/05/1987,4440
6141,N1713,01/05/1987,4300
6142,N1714,01/05/1987,3260
6143,N1715,01/05/1987,4205
6144,N1716,01/05/1987,4760
6145,N1717,01/05/1987,3880
6146,N1718,01/05/1987,3230
6147,N1719,01/05/1987,3760
6148,N1720,01/05/1987,4640
6149,N1721,01/05/1987,5000
6150,N1722,01/05/1987,6350
6151,N1723,01/05/1987,3220
6152,N1724,01/05/1987,3940
6153,N1725,01/05/1987,2980
6154,N1726,01/05/1987,2940
6155,N1727,01/05/1987,2400
6156,N1728,01/05/1987,5400
6157,N1729,01/05/1987,3255
6158,N1730,01/05/1987,6160
6159,N1731,01/05/1987,2580
6160,N1732,01/05/1987,5320
6161,N1733,01/05/1987,4020
6162,N1734,01/05/1987,3650
6163,N1735,01/05/1987,3205
6164,N1736,01/05/1987,3790
6165,N1737,01/05/1987,3210
6166,N1738,01/05/1987,4500
6167,N1739,01/05/1987,2745
6168,N1740,01/05/1987,3182
6169,N1741,01/05/1987,6720
6170,N1742,01/05/1987,4370
6171,N1743,01/05/1987,3450
6172,N1744,01/05/1987,3900
6173,N1745,01/05/1987,3010
6174,N1746,01/05/1987,4180
6175,N1747,01/05/1987,4720
6176,N1748,01/05/1987,4430
6177,N1749,01/05/1987,2380
6178,N1750,01/05/1987,2220
6179,N1751,01/05/1987,2800
6180,N1752,01/05/1987,2600
6181,N1753,01/05/1987,5740
6182,N1754,01/05/1987,3820
6183,N1755,01/05/1987,2960
6184,N1756,01/05/1987,3400
6185,N1757,01/05/1987,4140
6186,N1758,01/05/1987,5300
6187,N1759,01/05/1987,4980
6188,N1760,01/05/1987,5160
6189,N1761,01/05/1987,3100
6190,N1762,01/05/1987,4360
6191,N1763,01/05/1987,3600
6192,N1764,01/05/1987,3820
6193,N1765,01/05/1987,6460
6194,N1766,01/05/1987,4160
6195,N1767,01/05/1987,3890
6196,N1768,01/05/1987,5280
6197,N1769,01/05/1987,4440
6198,N1770,01/05/1987,3520
6199,N1771,01/05/1987,5940
6200,N1772,01/05/1987,7280
6201,N1773,01/05/1987,5480
6202,N1774,01/05/1987,5140
6203,N1775,01/05/1987,4940
6204,N1776,01/05/1987,4785
6205,N1777,01/05/1987,5080
6206,N1778,01/05/1987,4020
6207,N1779,01/05/1987,3700
6208,N1780,01/05/1987,2075
6209,N1781,01/05/1987,3860
6210,N1782,01/05/1987,2480
6211,N1783,01/05/1987,5035
6212,N1784,01/05/1987,4480
6213,N1785,01/05/1987,2410
6214,N1786,01/05/1987,2406
6215,N1787,01/05/1987,4180
6216,N1788,01/05/1987,4420
6217,N1789,01/05/1987,2235
6218,N1790,01/05/1987,3445
6219,N1791,01/05/1987,3426
6220,N1792,01/05/1987,2950
6221,N1793,01/05/1987,2920
6222,N1794,01/05/1987,2500
6223,N1795,01/05/1987,2720
6224,N1796,01/05/1987,2022
6225,N1797,01/05/1987,1536
6226,N1798,01/05/1987,5390
6227,N1799,01/05/1987,1212
6228,N1800,01/05/1987,2030
6229,N1801,01/05/1987,2354
6230,N1802,01/05/1987,3180
6231,N1803,01/05/1987,5980
6232,N1804,01/05/1987,2300
6233,N1805,01/05/1987,3550
6234,N1806,01/05/1987,4960
6235,N1807,01/05/1987,3320
6236,N1808,01/05/1987,2860
6237,N1809,01/05/1987,3840
6238,N1810,01/05/1987,3890
6239,N1811,01/05/1987,3560
6240,N1812,01/05/1987,4430
6241,N1813,01/05/1987,4040
6242,N1814,01/05/1987,3670
6243,N1815,01/05/1987,5000
6244,N1816,01/05/1987,3620
6245,N1817,01/05/1987,7180
6246,N1818,01/05/1987,4680
6247,N1819,01/05/1987,7900
6248,N1820,01/05/1987,3590
6249,N1821,01/05/1987,5910
6250,N1822,01/05/1987,3505
6251,N1823,01/05/1987,3620
6252,N1824,01/05/1987,8620
6253,N1825,01/05/1987,4620
6254,N1826,01/05/1987,6060
6255,N1827,01/05/1987,3940
6256,N1828,01/05/1987,4200
6257,N1829,01/05/1987,2680
6258,N1830,01/05/1987,5600
6259,N1831,01/05/1987,4385
6260,N1832,01/05/1987,2860
6261,N1833,01/05/1987,1040
6262,N1834,01/05/1987,805
6263,N1835,01/05/1987,4530
6264,N1836,01/05/1987,2006
6265,N1837,01/05/1987,528
6266,N1838,01/05/1987,3240
6267,N1839,01/05/1987,715
6268,N1840,01/05/1987,1580
6269,N1841,01/05/1987,2140
6270,N1842,01/05/1987,6440
6271,N1843,01/05/1987,3180
6272,N1844,01/05/1987,5700
6273,N1845,01/05/1987,6540
6274,N1846,01/05/1987,3460
6275,N1847,01/05/1987,4920
6276,N1848,01/05/1987,3730
6277,N1849,01/05/1987,7360
6278,N1850,01/05/1987,5280
6279,N1851,01/05/1987,4940
6280,N1852,01/05/1987,6390
6281,N1853,01/05/1987,4900
6282,N1854,01/05/1987,5220
6283,N1855,01/05/1987,6440
6284,N1856,01/05/1987,3620
6285,N1857,01/05/1987,2700
6286,N1858,01/05/1987,6180
6287,N1859,01/05/1987,7540
6288,N1860,01/05/1987,3460
6289,N1861,01/05/1987,4710
6290,N1862,01/05/1987,3960
6291,N1863,01/05/1987,4360
6292,N1864,01/05/1987,7160
6293,N1865,01/05/1987,5210
6294,N1866,01/05/1987,2940
